season,week,team,redzone_trips,redzone_tds,redzone_fgs,redzone_trips_allowed,redzone_tds_allowed,redzone_fgs_forced
2024,12,CHI,3.0,3.0,0.0,7.0,3.0,3.0
2024,12,CLE,4.0,3.0,1.0,3.0,2.0,1.0
2024,12,DAL,5.0,4.0,0.0,3.0,3.0,0.0
2024,12,DEN,4.0,2.0,2.0,5.0,1.0,3.0
2024,12,DET,4.0,3.0,0.0,2.0,0.0,2.0
2024,12,GB,5.0,5.0,0.0,1.0,1.0,0.0
2024,12,HOU,4.0,2.0,1.0,5.0,3.0,1.0
2024,12,IND,2.0,0.0,2.0,4.0,3.0,0.0
2024,12,KC,6.0,3.0,3.0,6.0,2.0,4.0
2024,12,LA,5.0,3.0,0.0,7.0,4.0,3.0
2024,12,LAC,2.0,2.0,0.0,4.0,4.0,0.0
2024,12,LV,5.0,1.0,3.0,4.0,2.0,2.0
2024,12,MIA,5.0,4.0,1.0,2.0,1.0,0.0
2024,12,MIN,7.0,3.0,3.0,3.0,3.0,0.0
2024,12,NE,2.0,1.0,0.0,5.0,4.0,1.0
2024,12,NYG,3.0,1.0,0.0,5.0,4.0,1.0
2024,12,PHI,7.0,4.0,3.0,5.0,3.0,0.0
2024,12,PIT,3.0,2.0,1.0,4.0,3.0,1.0
2024,12,SEA,2.0,1.0,0.0,2.0,0.0,2.0
2024,12,SF,1.0,1.0,0.0,5.0,5.0,0.0
2024,12,TB,5.0,4.0,1.0,3.0,1.0,0.0
2024,12,TEN,5.0,3.0,1.0,4.0,2.0,1.0
2024,12,WAS,3.0,3.0,0.0,5.0,4.0,0.0
2024,13,ARI,6.0,1.0,4.0,4.0,2.0,2.0
2024,13,ATL,4.0,1.0,1.0,2.0,0.0,2.0
2024,13,BAL,5.0,2.0,2.0,4.0,3.0,1.0
2024,13,BUF,5.0,5.0,0.0,3.0,1.0,1.0
2024,13,CAR,5.0,2.0,2.0,6.0,2.0,3.0
2024,13,CHI,3.0,3.0,0.0,5.0,2.0,2.0
2024,13,CIN,5.0,4.0,1.0,6.0,4.0,2.0
2024,13,CLE,5.0,4.0,0.0,5.0,3.0,2.0
2024,13,DAL,4.0,2.0,2.0,2.0,2.0,0.0
2024,13,DEN,5.0,3.0,2.0,5.0,4.0,0.0
2024,13,DET,5.0,2.0,2.0,3.0,3.0,0.0
2024,13,GB,5.0,3.0,2.0,4.0,2.0,1.0
2024,13,HOU,4.0,2.0,2.0,4.0,2.0,2.0
2024,13,IND,4.0,3.0,1.0,6.0,2.0,2.0
2024,13,JAX,4.0,2.0,2.0,4.0,2.0,2.0
2024,13,KC,5.0,1.0,4.0,3.0,2.0,1.0
2024,13,LA,3.0,3.0,0.0,3.0,1.0,0.0
2024,13,LAC,2.0,0.0,2.0,4.0,1.0,1.0
2024,13,LV,3.0,2.0,1.0,5.0,1.0,4.0
2024,13,MIA,4.0,2.0,1.0,5.0,3.0,2.0
2024,13,MIN,4.0,2.0,2.0,6.0,1.0,4.0
2024,13,NE,6.0,2.0,2.0,4.0,3.0,1.0
2024,13,NO,3.0,1.0,0.0,3.0,3.0,0.0
2024,13,NYG,2.0,2.0,0.0,4.0,2.0,2.0
2024,13,NYJ,4.0,4.0,0.0,4.0,2.0,1.0
2024,13,PHI,4.0,3.0,1.0,5.0,2.0,2.0
2024,13,PIT,6.0,4.0,2.0,5.0,4.0,1.0
2024,13,SEA,4.0,2.0,1.0,4.0,4.0,0.0
2024,13,SF,3.0,1.0,1.0,5.0,5.0,0.0
2024,13,TB,6.0,2.0,3.0,5.0,2.0,2.0
2024,13,TEN,4.0,2.0,1.0,8.0,6.0,0.0
2024,13,WAS,8.0,6.0,0.0,4.0,2.0,1.0
2024,14,ARI,4.0,2.0,1.0,6.0,3.0,3.0
2024,14,ATL,5.0,2.0,2.0,6.0,6.0,0.0
2024,14,BUF,6.0,6.0,0.0,6.0,5.0,1.0
2024,14,CAR,3.0,2.0,1.0,3.0,3.0,0.0
2024,14,CHI,2.0,2.0,0.0,6.0,5.0,1.0
2024,14,CIN,5.0,3.0,2.0,4.0,2.0,1.0
2024,14,CLE,5.0,2.0,0.0,5.0,3.0,1.0
2024,14,DAL,4.0,2.0,1.0,5.0,3.0,2.0
2024,14,DET,5.0,4.0,1.0,5.0,4.0,1.0
2024,14,GB,5.0,4.0,1.0,5.0,4.0,1.0
2024,14,JAX,2.0,1.0,1.0,2.0,0.0,0.0
2024,14,KC,4.0,1.0,3.0,3.0,2.0,1.0
2024,14,LA,6.0,5.0,1.0,6.0,6.0,0.0
2024,14,LAC,3.0,2.0,1.0,4.0,1.0,3.0
2024,14,LV,4.0,1.0,2.0,5.0,4.0,0.0
2024,14,MIA,4.0,3.0,1.0,5.0,2.0,3.0
2024,14,MIN,6.0,6.0,0.0,5.0,2.0,2.0
2024,14,NO,2.0,2.0,0.0,3.0,1.0,1.0
2024,14,NYG,3.0,1.0,1.0,2.0,2.0,0.0
2024,14,NYJ,5.0,2.0,3.0,4.0,3.0,1.0
2024,14,PHI,3.0,3.0,0.0,3.0,2.0,1.0
2024,14,PIT,5.0,3.0,1.0,5.0,2.0,0.0
2024,14,SEA,6.0,3.0,3.0,4.0,2.0,1.0
2024,14,SF,6.0,5.0,1.0,2.0,2.0,0.0
2024,14,TB,5.0,4.0,0.0,4.0,1.0,2.0
2024,14,TEN,2.0,0.0,0.0,2.0,1.0,1.0
2024,15,ARI,4.0,3.0,1.0,3.0,2.0,0.0
2024,15,ATL,2.0,1.0,0.0,1.0,1.0,0.0
2024,15,BAL,6.0,5.0,0.0,3.0,2.0,0.0
2024,15,BUF,8.0,6.0,1.0,6.0,6.0,0.0
2024,15,CAR,3.0,2.0,0.0,5.0,3.0,1.0
2024,15,CHI,3.0,1.0,2.0,4.0,3.0,1.0
2024,15,CIN,6.0,4.0,1.0,4.0,4.0,0.0
2024,15,CLE,1.0,1.0,0.0,5.0,3.0,0.0
2024,15,DAL,5.0,3.0,1.0,3.0,2.0,0.0
2024,15,DEN,3.0,3.0,0.0,3.0,1.0,1.0
2024,15,DET,6.0,6.0,0.0,8.0,6.0,1.0
2024,15,GB,6.0,3.0,3.0,2.0,1.0,0.0
2024,15,HOU,3.0,2.0,1.0,3.0,1.0,1.0
2024,15,IND,3.0,1.0,1.0,3.0,3.0,0.0
2024,15,JAX,4.0,2.0,2.0,5.0,4.0,1.0
2024,15,KC,5.0,3.0,0.0,1.0,1.0,0.0
2024,15,LA,3.0,0.0,3.0,0.0,0.0,0.0
2024,15,LAC,3.0,2.0,1.0,7.0,4.0,3.0
2024,15,LV,1.0,1.0,0.0,2.0,1.0,0.0
2024,15,MIA,3.0,1.0,1.0,3.0,2.0,1.0
2024,15,MIN,4.0,3.0,1.0,3.0,1.0,2.0
2024,15,NE,3.0,2.0,0.0,4.0,3.0,1.0
2024,15,NO,3.0,2.0,1.0,3.0,2.0,1.0
2024,15,NYG,3.0,2.0,0.0,6.0,5.0,0.0
2024,15,NYJ,5.0,4.0,1.0,4.0,2.0,2.0
2024,15,PHI,6.0,3.0,2.0,2.0,1.0,1.0
2024,15,PIT,2.0,1.0,1.0,6.0,3.0,2.0
2024,15,SEA,2.0,1.0,0.0,6.0,3.0,3.0
2024,15,SF,0.0,0.0,0.0,3.0,0.0,3.0
2024,15,TB,7.0,4.0,3.0,3.0,2.0,1.0
2024,15,TEN,4.0,4.0,0.0,6.0,4.0,1.0
2024,15,WAS,3.0,2.0,1.0,3.0,2.0,1.0
2024,16,ARI,4.0,3.0,1.0,5.0,4.0,1.0
2024,16,ATL,4.0,2.0,1.0,2.0,1.0,0.0
2024,16,BAL,5.0,3.0,1.0,2.0,2.0,0.0
2024,16,BUF,2.0,2.0,0.0,4.0,3.0,0.0
2024,16,CAR,5.0,4.0,1.0,4.0,3.0,1.0
2024,16,CHI,4.0,2.0,1.0,7.0,4.0,2.0
2024,16,CIN,4.0,3.0,0.0,3.0,1.0,0.0
2024,16,CLE,3.0,1.0,0.0,4.0,3.0,0.0
2024,16,DAL,2.0,2.0,0.0,3.0,3.0,0.0
2024,16,DEN,3.0,3.0,0.0,5.0,4.0,1.0
2024,16,DET,7.0,4.0,2.0,4.0,2.0,1.0
2024,16,GB,4.0,4.0,0.0,0.0,0.0,0.0
2024,16,HOU,4.0,2.0,2.0,5.0,3.0,1.0
2024,16,IND,6.0,5.0,1.0,4.0,4.0,0.0
2024,16,JAX,2.0,2.0,0.0,3.0,2.0,1.0
2024,16,KC,5.0,3.0,1.0,4.0,2.0,2.0
2024,16,LA,5.0,2.0,2.0,3.0,1.0,1.0
2024,16,LAC,5.0,4.0,1.0,3.0,3.0,0.0
2024,16,LV,3.0,2.0,1.0,2.0,2.0,0.0
2024,16,MIA,4.0,2.0,2.0,5.0,2.0,1.0
2024,16,MIN,3.0,3.0,0.0,3.0,3.0,0.0
2024,16,NE,4.0,3.0,0.0,2.0,2.0,0.0
2024,16,NO,0.0,0.0,0.0,4.0,4.0,0.0
2024,16,NYG,2.0,1.0,0.0,4.0,2.0,1.0
2024,16,NYJ,3.0,1.0,1.0,5.0,2.0,2.0
2024,16,PHI,5.0,3.0,2.0,6.0,5.0,0.0
2024,16,PIT,2.0,2.0,0.0,5.0,3.0,1.0
2024,16,SEA,3.0,3.0,0.0,3.0,3.0,0.0
2024,16,SF,5.0,2.0,1.0,4.0,2.0,2.0
2024,16,TB,3.0,3.0,0.0,2.0,2.0,0.0
2024,16,TEN,4.0,4.0,0.0,6.0,5.0,1.0
2024,16,WAS,6.0,5.0,0.0,5.0,3.0,2.0
2024,17,ARI,4.0,1.0,1.0,2.0,1.0,1.0
2024,17,ATL,3.0,3.0,0.0,6.0,4.0,1.0
2024,17,BAL,4.0,4.0,0.0,2.0,0.0,0.0
2024,17,BUF,6.0,5.0,1.0,3.0,2.0,0.0
2024,17,CAR,2.0,2.0,0.0,8.0,5.0,2.0
2024,17,CHI,1.0,0.0,1.0,1.0,0.0,1.0
2024,17,CIN,7.0,4.0,1.0,4.0,3.0,1.0
2024,17,CLE,3.0,0.0,1.0,2.0,2.0,0.0
2024,17,DAL,2.0,1.0,0.0,6.0,4.0,2.0
2024,17,DEN,4.0,3.0,1.0,7.0,4.0,1.0
2024,17,DET,6.0,5.0,0.0,5.0,5.0,0.0
2024,17,GB,4.0,3.0,1.0,5.0,3.0,1.0
2024,17,HOU,2.0,0.0,0.0,4.0,4.0,0.0
2024,17,IND,6.0,4.0,2.0,7.0,6.0,1.0
2024,17,JAX,2.0,2.0,0.0,2.0,1.0,1.0
2024,17,KC,5.0,4.0,1.0,4.0,1.0,1.0
2024,17,LA,2.0,1.0,1.0,4.0,1.0,1.0
2024,17,LAC,7.0,4.0,3.0,1.0,1.0,0.0
2024,17,LV,4.0,2.0,2.0,3.0,1.0,1.0
2024,17,MIA,2.0,2.0,0.0,3.0,0.0,1.0
2024,17,MIN,5.0,3.0,1.0,4.0,3.0,1.0
2024,17,NE,1.0,1.0,0.0,7.0,4.0,3.0
2024,17,NO,3.0,1.0,1.0,4.0,2.0,2.0
2024,17,NYG,7.0,6.0,1.0,6.0,4.0,2.0
2024,17,NYJ,3.0,2.0,0.0,6.0,5.0,1.0
2024,17,PHI,6.0,4.0,2.0,2.0,1.0,0.0
2024,17,PIT,4.0,1.0,1.0,5.0,4.0,1.0
2024,17,SEA,1.0,0.0,1.0,1.0,0.0,1.0
2024,17,SF,5.0,5.0,0.0,6.0,5.0,0.0
2024,17,TB,8.0,5.0,2.0,2.0,2.0,0.0
2024,17,TEN,2.0,1.0,1.0,2.0,2.0,0.0
2024,17,WAS,6.0,4.0,1.0,3.0,3.0,0.0
2024,18,ARI,6.0,6.0,0.0,4.0,3.0,0.0
2024,18,ATL,6.0,5.0,1.0,7.0,6.0,1.0
2024,18,BAL,5.0,4.0,0.0,3.0,1.0,1.0
2024,18,BUF,2.0,2.0,0.0,4.0,2.0,2.0
2024,18,CAR,7.0,6.0,1.0,6.0,5.0,1.0
2024,18,CHI,2.0,2.0,0.0,4.0,2.0,2.0
2024,18,CIN,4.0,1.0,3.0,2.0,2.0,0.0
2024,18,CLE,3.0,1.0,1.0,5.0,4.0,0.0
2024,18,DAL,6.0,1.0,4.0,3.0,3.0,0.0
2024,18,DEN,6.0,5.0,1.0,0.0,0.0,0.0
2024,18,DET,4.0,4.0,0.0,4.0,0.0,2.0
2024,18,GB,4.0,2.0,2.0,2.0,2.0,0.0
2024,18,HOU,5.0,2.0,1.0,3.0,1.0,2.0
2024,18,IND,4.0,2.0,2.0,3.0,2.0,1.0
2024,18,JAX,3.0,2.0,1.0,4.0,2.0,2.0
2024,18,KC,0.0,0.0,0.0,6.0,5.0,1.0
2024,18,LA,5.0,2.0,2.0,4.0,4.0,0.0
2024,18,LAC,6.0,3.0,3.0,3.0,2.0,0.0
2024,18,LV,3.0,2.0,0.0,6.0,3.0,3.0
2024,18,MIA,5.0,2.0,2.0,5.0,4.0,1.0
2024,18,MIN,4.0,0.0,2.0,4.0,4.0,0.0
2024,18,NE,4.0,2.0,2.0,2.0,2.0,0.0
2024,18,NO,2.0,1.0,1.0,4.0,3.0,1.0
2024,18,NYG,2.0,1.0,1.0,4.0,2.0,2.0
2024,18,NYJ,5.0,4.0,1.0,5.0,2.0,2.0
2024,18,PHI,4.0,2.0,2.0,2.0,1.0,1.0
2024,18,PIT,2.0,2.0,0.0,4.0,1.0,3.0
2024,18,SEA,4.0,4.0,0.0,5.0,2.0,2.0
2024,18,SF,4.0,3.0,0.0,6.0,6.0,0.0
2024,18,TB,4.0,3.0,1.0,2.0,1.0,1.0
2024,18,TEN,3.0,1.0,2.0,5.0,2.0,1.0
2024,18,WAS,3.0,3.0,0.0,6.0,1.0,4.0
2024,19,BAL,5.0,4.0,0.0,2.0,2.0,0.0
2024,19,BUF,7.0,3.0,3.0,2.0,1.0,0.0
2024,19,DEN,2.0,1.0,0.0,7.0,3.0,3.0
2024,19,GB,3.0,1.0,1.0,5.0,2.0,3.0
2024,19,HOU,4.0,2.0,2.0,2.0,1.0,1.0
2024,19,LA,5.0,2.0,2.0,2.0,1.0,1.0
2024,19,LAC,2.0,1.0,1.0,4.0,2.0,2.0
2024,19,MIN,2.0,1.0,1.0,5.0,2.0,2.0
2024,19,PHI,5.0,2.0,3.0,3.0,1.0,1.0
2024,19,PIT,2.0,2.0,0.0,5.0,4.0,0.0
2024,19,TB,3.0,2.0,1.0,6.0,2.0,2.0
2024,19,WAS,6.0,2.0,2.0,3.0,2.0,1.0
2024,20,BAL,4.0,3.0,1.0,4.0,3.0,1.0
2024,20,BUF,4.0,3.0,1.0,4.0,3.0,1.0
2024,20,DET,7.0,4.0,1.0,5.0,5.0,0.0
2024,20,HOU,5.0,1.0,2.0,5.0,2.0,3.0
2024,20,KC,5.0,2.0,3.0,5.0,1.0,2.0
2024,20,LA,6.0,2.0,2.0,5.0,3.0,2.0
2024,20,PHI,5.0,3.0,2.0,6.0,2.0,2.0
2024,20,WAS,5.0,5.0,0.0,7.0,4.0,1.0
2024,21,BUF,4.0,4.0,0.0,6.0,4.0,1.0
2024,21,KC,6.0,4.0,1.0,4.0,4.0,0.0
2024,21,PHI,8.0,8.0,0.0,3.0,2.0,1.0
2024,21,WAS,3.0,2.0,1.0,8.0,8.0,0.0
2024,22,KC,3.0,3.0,0.0,4.0,3.0,1.0
2024,22,PHI,4.0,3.0,1.0,3.0,3.0,0.0
