season,team,total_minutes,returning_minutes,continuity_pct
2019,SE Louisiana,6600,5013,0.7595454545454545
2019,SIU Edwardsville,6402,3479,0.5434239300218682
2019,SMU,6400,4551,0.71109375
2019,Sacramento State,6250,4645,0.7432
2019,Sacred Heart,6425,3947,0.6143190661478599
2019,Saint Joseph's,6625,5181,0.7820377358490566
2019,Saint Louis,7054,4302,0.6098667422738872
2019,Saint Mary's,6825,5720,0.8380952380952381
2019,Saint Peter's,6525,3942,0.6041379310344828
2019,Sam Houston,6724,3988,0.5930993456276026
2019,Samford,6775,4068,0.6004428044280443
2019,San Diego State,6800,5570,0.8191176470588235
2019,San Diego,7300,6750,0.9246575342465754
2019,San Francisco,6250,6030,0.9648
2019,San José State,6250,1965,0.3144
2019,Santa Clara,6275,2534,0.4038247011952191
2019,Seattle U,6650,4424,0.6652631578947369
2019,Seton Hall,6875,5056,0.7354181818181819
2019,Siena,6725,3854,0.5730855018587361
2019,South Alabama,6875,6140,0.893090909090909
2019,South Carolina,6426,3551,0.5525988173046996
2019,South Carolina State,6875,5105,0.7425454545454545
2019,South Carolina Upstate,6450,2964,0.4595348837209302
2019,South Dakota,6025,4673,0.7756016597510373
2019,South Dakota State,6600,6050,0.9166666666666666
2019,South Florida,7774,5083,0.6538461538461539
2019,Southeast Missouri State,6325,3869,0.611699604743083
2019,Southern Illinois,6400,5905,0.92265625
2019,Southern,6425,3128,0.48684824902723733
2019,Southern Miss,6476,5600,0.8647313156269302
2019,Southern Utah,6900,5071,0.734927536231884
2019,St. Bonaventure,6925,3730,0.5386281588447653
2019,St. Francis (PA),6597,5840,0.8852508716083068
2019,St. John's,6875,4403,0.6404363636363636
2019,Stanford,6225,4220,0.6779116465863454
2019,Stephen F. Austin,6049,4055,0.6703587369813192
2019,Stetson,6225,4288,0.6888353413654619
2019,Stony Brook,6676,4535,0.6792989814260036
2019,Syracuse,6825,5902,0.8647619047619047
2019,TCU,7498,6562,0.8751667111229662
2019,Temple,6700,6668,0.9952238805970149
2019,Tennessee State,6050,4215,0.6966942148760331
2019,Tennessee Tech,6250,3658,0.58528
2019,Tennessee,7525,7516,0.9988039867109635
2019,Texas A&M,6400,4087,0.63859375
2019,Texas A&M-Corpus Christi,6450,3910,0.6062015503875969
2019,Texas,7473,5408,0.7236718854543022
2019,Texas Southern,7750,3075,0.3967741935483871
2019,Texas State,6850,6100,0.8905109489051095
2019,Texas Tech,7652,4275,0.5586774699424987
2019,The Citadel,6050,4187,0.6920661157024793
2019,Toledo,6650,5646,0.8490225563909775
2019,Towson,6550,2801,0.42763358778625954
2019,Troy,6050,4509,0.7452892561983471
2019,Tulane,6200,4331,0.6985483870967742
2019,Tulsa,6450,5161,0.80015503875969
2019,UAB,7050,4212,0.5974468085106382
2019,UAlbany,6500,4394,0.676
2019,UC Davis,5900,5305,0.8991525423728813
2019,UC Irvine,7501,6421,0.8560191974403413
2019,UC Riverside,6423,3179,0.4949400591623852
2019,UC Santa Barbara,6450,1704,0.2641860465116279
2019,UCF,6625,6204,0.9364528301886792
2019,UCLA,6675,4748,0.711310861423221
2019,UConn,6625,5169,0.7802264150943397
2019,UIC,6275,4963,0.7909163346613546
2019,UL Monroe,7125,4078,0.5723508771929825
2019,UMBC,7000,4539,0.6484285714285715
2019,UMass Lowell,6449,4088,0.6338967281749108
2019,UNC Asheville,6225,2819,0.45285140562248993
2019,UNC Greensboro,7025,6476,0.9218505338078292
2019,UNC Wilmington,6675,3790,0.5677902621722847
2019,UNLV,6050,4351,0.7191735537190083
2019,USC,6700,5427,0.81
2019,UT Arlington,6725,1954,0.29055762081784386
2019,UT Martin,6250,3094,0.49504
2019,UT Rio Grande Valley,7450,4918,0.6601342281879194
2019,UTEP,5850,2308,0.39452991452991454
2019,UTSA,6475,5119,0.7905791505791506
2019,Utah State,6850,5454,0.7962043795620438
2019,Utah Tech,200,0,0.0
2019,Utah,6224,3285,0.5277956298200515
2019,Utah Valley,6799,4249,0.624944844830122
2019,VCU,6650,5047,0.7589473684210526
2019,VMI,6450,5651,0.8761240310077519
2019,Valparaiso,6675,4084,0.6118352059925094
2019,Vanderbilt,6425,4078,0.6347081712062257
2019,Vermont,6850,5184,0.7567883211678832
2019,Villanova,7274,5120,0.7038768215562277
2019,Virginia,7673,5772,0.7522481428385247
2019,Virginia Tech,7050,6461,0.9164539007092198
2019,Wagner,6025,4844,0.8039834024896265
2019,Wake Forest,6250,2755,0.4408
2019,Washington,7225,6993,0.9678892733564014
2019,Washington State,6399,2682,0.4191279887482419
2019,Weber State,6450,4651,0.7210852713178295
2019,West Virginia,7300,4200,0.5753424657534246
2019,Western Carolina,6475,3760,0.5806949806949807
2019,Western Illinois,6226,4597,0.7383552842916801
2019,Western Kentucky,6900,4793,0.6946376811594203
2019,Western Michigan,6496,3881,0.5974445812807881
2019,Wichita State,7425,3083,0.4152188552188552
2019,William & Mary,6325,4053,0.6407905138339921
2019,Winthrop,5927,5193,0.8761599460097858
2019,Wisconsin,6925,6876,0.9929241877256317
2019,Wofford,7050,6470,0.9177304964539007
2019,Wright State,7025,5877,0.8365836298932384
2019,Wyoming,6425,3072,0.47813229571984434
2019,Xavier,7101,4602,0.648077735530207
2019,Yale,6075,5876,0.9672427983539095
2019,Youngstown State,6525,3279,0.5025287356321839
2019,Hartford,6525,5855,0.8973180076628352
2019,St. Francis Brooklyn,6623,4425,0.6681262267854446
2019,Lindenwood,200,0,0.0
2019,Centenary (LA),400,191,0.4775
2019,Birmingham-Southern,200,0,0.0
2019,Savannah State,6225,1881,0.30216867469879516
2019,Oglethorpe,200,156,0.78
2019,LaGrange,200,92,0.46
2019,Washington College (MD),400,293,0.7325
2019,Rivier,200,0,0.0
2019,Piedmont,200,143,0.715
2019,Defiance,192,80,0.4166666666666667
2019,Davis & Elkins,200,0,0.0
2019,Mid-Atlantic Christian,800,106,0.1325
2019,Columbia International,200,50,0.25
2019,Frostburg State,225,103,0.4577777777777778
2019,NC Wesleyan,225,188,0.8355555555555556
2019,Trinity Baptist,800,456,0.57
2019,William Peace,200,160,0.8
2019,Vermont State - Lyndon,200,80,0.4
2019,York College Nebraska,200,0,0.0
2019,Mississippi College,598,337,0.5635451505016722
2019,Bob Jones,400,168,0.42
2019,Dallas Christian,200,40,0.2
2019,Pfeiffer,200,42,0.21
2019,Louisiana Christian,400,209,0.5225
2019,Randolph College,200,11,0.055
2019,Bethel (TN),200,174,0.87
2019,Mid-America Christian,200,0,0.0
2019,St. Francis (IL),400,199,0.4975
2019,Penn State - Wilkes-Barre,200,0,0.0
2019,Trinity (TX),200,100,0.5
2019,Avila,170,114,0.6705882352941176
2019,Dubuque,200,132,0.66
2019,Fisk,600,206,0.3433333333333333
2019,Champion Christian,1000,0,0.0
2019,Howard Payne,800,667,0.83375
2019,William Carey,400,119,0.2975
2019,Hawai'i Hilo,200,67,0.335
2019,Northwest University,200,44,0.22
2019,Jessup University,200,165,0.825
2019,Life Pacific,600,306,0.51
2019,Colorado College,200,0,0.0
2019,La Verne,200,93,0.465
2019,Westminster (PA),200,0,0.0
2019,SUNY-Canton,200,0,0.0
2019,Maine-Fort Kent,400,122,0.305
2019,Boyce,200,91,0.455
2019,Massachusetts-Boston,200,102,0.51
2019,St. Andrews,200,123,0.615
2019,Earlham College,200,144,0.72
2019,Lewis & Clark,200,83,0.415
2019,Kentucky Christian,800,308,0.385
2019,Bethesda University,1600,87,0.054375
2019,SUNY-Oneonta,200,183,0.915
2019,Bryan (TN),200,0,0.0
2019,Wayland Baptist,200,139,0.695
2019,Siena Heights,600,245,0.4083333333333333
2019,Southwestern (TX),200,177,0.885
2019,McMurry,200,142,0.71
2019,Concordia-Ann Arbor,200,169,0.845
2019,Brescia,400,279,0.6975
2019,Menlo,400,223,0.5575
2019,Voorhees,200,76,0.38
2019,Dickinson State (ND),200,0,0.0
2019,Goshen,200,56,0.28
2019,Christendom,200,129,0.645
2019,Carolina University,200,62,0.31
2019,Loyola New Orleans,400,177,0.4425
2019,Colorado Christian,200,49,0.245
2019,Corban College,200,69,0.345
2019,Truett-McConnell,200,82,0.41
2019,Emerson,200,102,0.51
2019,Westminster (UT),200,0,0.0
2019,North Greenville,400,272,0.68
2019,Florida National,200,97,0.485
2019,Ecclesia,200,114,0.57
2019,Misericordia,200,0,0.0
2019,Rockford,200,143,0.715
2019,Central State (OH),200,73,0.365
2019,Trinity Christian (IL),200,116,0.58
2019,Calvary,200,129,0.645
2019,Spring Hill,400,253,0.6325
2019,East-West University,200,19,0.095
2019,Mount Aloysius,200,0,0.0
2019,Southern Wesleyan,200,98,0.49
2019,Saint Elizabeth,200,0,0.0
2019,Stanislaus State,200,0,0.0
2019,Edward Waters,400,31,0.0775
2019,Texas Wesleyan,200,0,0.0
2019,Ferrum,200,124,0.62
2019,Rosemont,400,0,0.0
2019,Florida Tech,200,133,0.665
2019,Midway University,400,304,0.76
2019,SUNY-Maritime,200,79,0.395
2019,Texas Lutheran,400,310,0.775
2019,Nazareth College,200,106,0.53
2019,Averett,200,60,0.3
2019,Central Penn,1000,433,0.433
2019,Our Lady Of The Lake,200,30,0.15
2019,Regent,600,0,0.0
2019,Benedictine University (IL),200,0,0.0
2019,Brevard,600,370,0.6166666666666667
2019,Arlington Baptist,800,276,0.345
2019,Aquinas,200,74,0.37
2019,Campbellsville-Harrodsburg,400,0,0.0
2019,Cairn University,200,121,0.605
2019,Chestnut Hill College,400,110,0.275
2019,Harris-Stowe State,200,101,0.505
2019,Montana Tech,200,146,0.73
2019,Wisconsin-Stout,200,0,0.0
2019,Bryn Athyn,200,98,0.49
2019,Middle Georgia State,600,370,0.6166666666666667
2019,Hardin-Simmons,200,0,0.0
2019,Shawnee State,200,108,0.54
2019,Willamette,200,169,0.845
2019,Milligan,800,735,0.91875
2019,Schreiner,200,152,0.76
2019,Franciscan University,200,163,0.815
2019,Brewton-Parker,400,142,0.355
2019,Kentucky Wesleyan,200,37,0.185
2019,Rust,600,101,0.16833333333333333
2019,Webber International,200,84,0.42
2019,University of The Southwest,200,0,0.0
2019,Westcliff,400,0,0.0
2019,William Woods,200,15,0.075
2019,Johnson & Wales (RI),400,320,0.8
2019,Heidelberg,200,0,0.0
2019,Elms College,200,0,0.0
2019,Mobile,600,392,0.6533333333333333
2019,Fort Valley State,400,65,0.1625
2019,Benedictine (AZ),200,96,0.48
2019,Eastern Oregon,200,91,0.455
2019,Kean,200,85,0.425
2019,Medgar Evers,200,0,0.0
2019,Spalding,200,52,0.26
2019,Johnson University Florida,600,64,0.10666666666666667
2019,Covenant,200,79,0.395
2019,Millsaps,400,280,0.7
2019,Jarvis Christian,200,135,0.675
2019,Southwestern Assemblies of God,200,0,0.0
2019,Blue Mountain,400,126,0.315
2019,Sonoma State,400,226,0.565
2019,Oakland City,200,114,0.57
2019,UC Merced,400,274,0.685
2019,Molloy,200,180,0.9
2019,North Park,200,90,0.45
2019,Wilberforce,800,0,0.0
2019,Ave Maria,200,137,0.685
2019,Hendrix College,200,0,0.0
2019,St. Mary's (MD),200,125,0.625
2019,UT Tyler,400,132,0.33
2019,Eastern Mennonite,200,149,0.745
2019,Lyon,200,153,0.765
2019,Johnson & Wales (NC),800,543,0.67875
2019,Illinois Tech,200,99,0.495
2019,Tiffin,400,254,0.635
2019,Southwest Minnesota State,200,0,0.0
2019,Reinhardt,400,291,0.7275
2019,Keiser,200,0,0.0
2019,Northland,400,198,0.495
2019,Angelo State,200,0,0.0
2019,Hood College,400,164,0.41
2019,Missouri Baptist,200,143,0.715
2019,Bellevue University,200,0,0.0
2019,Warren Wilson,600,121,0.20166666666666666
2019,Bloomsburg,200,0,0.0
2019,Coe,200,136,0.68
2019,Northwest Nazarene,400,236,0.59
2019,Portland Bible,200,43,0.215
2019,Mayville State,200,161,0.805
2019,Bridgewater College (VA),200,120,0.6
2019,Wiley,200,110,0.55
2019,CS Dominguez Hills,400,48,0.12
2019,Greensboro College,400,133,0.3325
2019,Florida Memorial,400,257,0.6425
2019,Truman State,200,123,0.615
2019,E. New Mexico,600,309,0.515
2019,Coker,200,62,0.31
2019,Antelope Valley,200,130,0.65
2019,Trevecca Nazarene,400,93,0.2325
2019,Mount Saint Vincent,200,41,0.205
2019,Queens College NY,200,0,0.0
2019,Indiana University Northwest,200,17,0.085
2019,Wilmington (DE),400,61,0.1525
2019,Notre Dame College (OH),200,87,0.435
2019,Harding,400,0,0.0
2019,UW-Parkside,200,140,0.7
2019,San Diego Christian,600,374,0.6233333333333333
2019,Rochester University (MI),200,149,0.745
2019,Missouri S&T,400,0,0.0
2019,Puget Sound,200,160,0.8
2019,Allen University,400,163,0.4075
2019,Methodist,200,58,0.29
2019,Manchester,200,46,0.23
2019,Huston-Tillotson,800,57,0.07125
2019,St. Mary's (TX),200,88,0.44
2019,Lees-McRae,200,58,0.29
2019,Carver College,800,0,0.0
2019,Indiana-South Bend,200,0,0.0
2019,Tennessee Southern,200,0,0.0
2019,Western New England,336,113,0.33630952380952384
2019,Mars Hill,600,253,0.4216666666666667
2019,Multnomah University,200,83,0.415
2019,Wabash College,200,76,0.38
2019,West Coast Baptist,600,455,0.7583333333333333
2019,Montana-Western,200,117,0.585
2019,Lincoln (PA),200,114,0.57
2019,Holy Names University,600,429,0.715
2019,Georgia College,200,0,0.0
2019,Northwestern Ohio,200,93,0.465
2019,Glenville State,200,0,0.0
2019,Williams Baptist,200,131,0.655
2019,Goucher,200,85,0.425
2019,Florida College,400,201,0.5025
2019,Centenary (NJ),200,88,0.44
2019,Salve Regina,200,50,0.25
2019,Cumberland (TN),400,0,0.0
2019,Shenandoah,200,101,0.505
2019,Texas A&M-International,200,115,0.575
2019,Southeastern Baptist College,200,0,0.0
2019,University Of The Virgin Islands,200,0,0.0
2019,Oberlin,200,0,0.0
2019,Concordia-Texas,200,0,0.0
2019,Presentation College,200,74,0.37
2019,MIT,200,176,0.88
2019,Hartwick,200,165,0.825
2019,Minnesota Morris,200,94,0.47
2019,Lenoir-Rhyne,200,0,0.0
2019,Cal Lutheran,400,255,0.6375
2019,Palm Beach Atlantic,200,103,0.515
2019,Indiana-Kokomo,200,91,0.455
2019,Quincy,200,150,0.75
2019,Caltech,200,66,0.33
2019,Texas Permian Basin,400,0,0.0
2019,Elmira,200,141,0.705
2019,Tougaloo,200,81,0.405
2019,Simpson University (CA),200,0,0.0
2019,Purdue Northwest,200,0,0.0
2019,East Texas Baptist,200,155,0.775
2019,College of Idaho,200,17,0.085
2019,Tuskegee,200,0,0.0
2019,McKendree,400,116,0.29
2019,Cedarville,400,111,0.2775
2019,Washington Adventist,200,81,0.405
2019,UC Santa Cruz,200,158,0.79
2019,Arkansas-Monticello,200,5,0.025
2019,Wesley,400,0,0.0
2019,Ohio-Chillicothe,200,0,0.0
2019,Wisconsin-Lutheran,400,0,0.0
2019,New York Institute Of Technology,200,37,0.185
2019,Urbana,200,57,0.285
2019,Cortland,200,0,0.0
2019,Pine Manor,200,58,0.29
2019,Bethany (KS),200,149,0.745
2019,Johnson & Wales (CO),400,255,0.6375
2019,Concordia-Chicago,200,0,0.0
2019,Wilmington (OH),200,108,0.54
2019,College Of New Rochelle,400,325,0.8125
2019,Newbury College,200,0,0.0
2019,City College NY,200,50,0.25
2019,Saint Leo,400,272,0.68
2019,Bemidji State,400,211,0.5275
2019,Sewanee,200,0,0.0
2019,Alaska Anchorage,200,77,0.385
2019,St. Edward's,600,409,0.6816666666666666
2019,Hiwassee,1000,456,0.456
2019,Southeastern,400,175,0.4375
2019,Southeastern Oklahoma State,425,210,0.49411764705882355
2019,Buena Vista,400,25,0.0625
2019,DeSales,200,0,0.0
2019,Johnson & Wales (FL),200,0,0.0
2019,Southwestern (KS),200,0,0.0
2019,Humboldt State,400,0,0.0
2019,Clarion,200,0,0.0
2019,Huntingdon College (AL),400,0,0.0
2019,Welch,200,0,0.0
2019,University of The Ozarks,200,114,0.57
2019,Pensacola Christian College,200,62,0.31
2019,Miles,600,154,0.25666666666666665
2019,Dominican (IL),200,0,0.0
2019,West Alabama,200,0,0.0
2019,Concordia-Nebraska,200,77,0.385
2019,University Park,200,0,0.0
2019,Stockton,200,0,0.0
2019,St. Joseph's (NY),400,0,0.0
2019,Winston-Salem,200,0,0.0
2019,Western State Colorado University,200,134,0.67
2019,Albion,200,35,0.175
2019,Fontbonne,200,70,0.35
2019,CSU San Marcos,200,0,0.0
2019,Central Washington,200,13,0.065
2019,Maine-Machias,200,80,0.4
2019,Wilson College,200,0,0.0
2019,Findlay,200,0,0.0
2019,Fayetteville St,200,63,0.315
2019,Carnegie Mellon,200,0,0.0
2019,Skidmore,200,0,0.0
2020,Abilene Christian,6302,4333,0.6875595049190734
2020,Air Force,6401,6073,0.9487580065614748
2020,Akron,6201,4760,0.7676181261086922
2020,Alabama A&M,6023,1719,0.2854059438817865
2020,Alabama,6296,3977,0.6316709021601017
2020,Alabama State,6400,3596,0.561875
2020,Alcorn State,6050,3499,0.5783471074380165
2020,American University,6025,4931,0.8184232365145229
2020,App State,6628,5164,0.7791188895594447
2020,Arizona State,6198,4415,0.712326556953856
2020,Arizona,6449,2244,0.3479609241742906
2020,Arkansas,6500,5110,0.7861538461538462
2020,Arkansas State,6450,3887,0.6026356589147287
2020,Arkansas-Pine Bluff,6025,3546,0.5885477178423236
2020,Army,6051,5773,0.9540571806313006
2020,Auburn,6349,4452,0.701212789415656
2020,Austin Peay,6623,3072,0.46383813981579347
2020,BYU,6474,4252,0.6567809700339821
2020,Ball State,6200,4451,0.7179032258064516
2020,Baylor,6024,6024,1.0
2020,Belmont,6600,5183,0.7853030303030303
2020,Bethune-Cookman,6075,4725,0.7777777777777778
2020,Binghamton,5825,1777,0.3050643776824034
2020,Boise State,6524,5437,0.8333844267320663
2020,Boston College,6425,3074,0.47844357976653695
2020,Boston University,6875,6368,0.9262545454545454
2020,Bowling Green,6251,5214,0.8341065429531275
2020,Bradley,7047,4802,0.681424719738896
2020,Brown,5400,4434,0.8211111111111111
2020,Bryant,6423,3055,0.47563443873579325
2020,Bucknell,6800,6057,0.8907352941176471
2020,Buffalo,6450,5118,0.7934883720930233
2020,Butler,6225,5721,0.9190361445783133
2020,Cal Poly,6175,3901,0.6317408906882591
2020,Cal State Bakersfield,6324,3692,0.5838077166350412
2020,Cal State Fullerton,6323,4386,0.6936580736991934
2020,Cal State Northridge,6400,5369,0.83890625
2020,California Baptist,6275,4471,0.7125099601593625
2020,California,6475,3957,0.6111196911196911
2020,Campbell,6223,3868,0.6215651614976699
2020,Canisius,6400,3382,0.5284375
2020,Central Arkansas,6350,4625,0.7283464566929134
2020,Central Connecticut,6192,1531,0.2472545219638243
2020,Central Michigan,6425,4341,0.6756420233463035
2020,Charleston,6199,5401,0.8712695596063881
2020,Charleston Southern,6475,6140,0.9482625482625483
2020,Charlotte,5875,3176,0.540595744680851
2020,Chattanooga,6625,4731,0.7141132075471698
2020,Chicago State,5799,622,0.10725987239179169
2020,Cincinnati,6199,3083,0.49733828036780126
2020,Clemson,6277,3184,0.5072486856778716
2020,Cleveland State,6450,2625,0.4069767441860465
2020,Coastal Carolina,6599,4073,0.6172147295044704
2020,Colgate,6825,6269,0.9185347985347986
2020,Colorado,6447,6038,0.936559640142702
2020,Colorado State,6500,3987,0.6133846153846154
2020,Columbia,6076,5048,0.8308097432521395
2020,Coppin State,6250,2824,0.45184
2020,Cornell,5477,4591,0.8382326090925689
2020,Creighton,6225,5389,0.8657028112449799
2020,Dartmouth,5850,5647,0.9652991452991453
2020,Davidson,6150,5419,0.8811382113821138
2020,Dayton,6275,6176,0.9842231075697211
2020,DePaul,6450,3608,0.5593798449612403
2020,Delaware,6625,5594,0.844377358490566
2020,Delaware State,6446,3277,0.5083772882407694
2020,Denver,6250,4154,0.66464
2020,Detroit Mercy,6227,3885,0.6238959370483379
2020,Drake,6824,5890,0.8631301289566237
2020,Drexel,6626,5339,0.8057651675218835
2020,Duke,6300,3495,0.5547619047619048
2020,Duquesne,6075,4286,0.7055144032921811
2020,East Carolina,6250,1194,0.19104
2020,East Tennessee State,6800,5846,0.8597058823529412
2020,Eastern Illinois,6445,3910,0.6066718386346005
2020,Eastern Kentucky,6600,3730,0.5651515151515152
2020,Eastern Michigan,6400,2322,0.3628125
2020,Eastern Washington,6250,5069,0.81104
2020,Elon,6825,3074,0.4504029304029304
2020,Evansville,6548,5473,0.8358277336591325
2020,Fairfield,6501,4763,0.7326565143824028
2020,Fairleigh Dickinson,6050,4810,0.7950413223140496
2020,Florida A&M,5523,4927,0.8920876335325004
